전공,영역,학수번호,과목명,교수명,이수구분,학년,학점,강의시간/강의실
Practical foreign language/Liberal arts,"                                 소프트웨어기초(서울) 
                            ",U72207301,"컴퓨터프로그래밍
(Computer Programming)","이선순
(Lee Sun Soon)",소프트웨어기초,,3,"수 4 5 6 (-)
(Wed 4 5 6 (-))"
Practical foreign language/Liberal arts,"                                 소프트웨어기초(서울) 
                            ",U72207302,"컴퓨터프로그래밍
(Computer Programming)","최지영
(Choi Jiyoung)",소프트웨어기초,,3,"월 10 11 12 (-)
(Mon 10 11 12 (-))"
Practical foreign language/Liberal arts,"                                 소프트웨어기초(서울) 
                            ",Y55129301,"컴퓨팅사고
(Computational Thinking)","최희식
(CHOI HEE SIK)",소프트웨어기초,,3,"월 1 2 (-)
(Mon 1 2 (-))"
Practical foreign language/Liberal arts,"                                 소프트웨어기초(서울) 
                            ",Y55129302,"컴퓨팅사고
(Computational Thinking)","최수경
(Su Kyong Choi)",소프트웨어기초,,3,"화 1 2 (-)
(Tue 1 2 (-))"
Practical foreign language/Liberal arts,"                                 소프트웨어기초(서울) 
                            ",Y55129303,"컴퓨팅사고
(Computational Thinking)","이선순
(Lee Sun Soon)",소프트웨어기초,,3,"수 1 2 (-)
(Wed 1 2 (-))"
Practical foreign language/Liberal arts,"                                 소프트웨어기초(서울) 
                            ",Y55129304,"컴퓨팅사고
(Computational Thinking)","최희식
(CHOI HEE SIK)",소프트웨어기초,,3,"목 1 2 (-)
(Thu 1 2 (-))"
Practical foreign language/Liberal arts,"                                 소프트웨어기초(서울) 
                            ",Y55129305,"컴퓨팅사고
(Computational Thinking)","노현아
(Noh Hyun A)",소프트웨어기초,,3,"금 1 2 (-)
(Fri 1 2 (-))"
Practical foreign language/Liberal arts,"                                 소프트웨어기초(서울) 
                            ",Y55129306,"컴퓨팅사고
(Computational Thinking)","노현아
(Noh Hyun A)",소프트웨어기초,,3,"화 1 2 (-)
(Tue 1 2 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U76363101,"대학생을위한심리치료
(Psychological Treatment for College Students)",(-),생활과스포츠,,2,"목 3 4 (-)
(Thu 3 4 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U71851101,"스포츠의글로벌문화
(The global culture of sport)","황의룡
(Hwang, Eui-Ryong)",생활과스포츠,,2,"금 5 6 (-)
(Fri 5 6 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U76379101,"운동처방과트레이닝
(Exercise Prescription and Training)","이재문
(Lee Jae Moon)",생활과스포츠,,2,"수 3 4 (-)
(Wed 3 4 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U76378101,"웰빙시대의운동과다이어트
(Exercise and Diet of Well-being Ages)","김민정
(Kim, Min Jeong)",생활과스포츠,,2,"월 3 4 (-)
(Mon 3 4 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U76118301,"체육(골프)
(Physical Education (Golf))","노재헌
(Roh, Jae-Hun)",생활과스포츠,,1,"화 3 4 (-)
(Tue 3 4 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U76311101,"체육(농구)
(Physical Education (Basketball))","이택균
(Lee Taek Kyun)",생활과스포츠,,1,"수 5 6 (-)
(Wed 5 6 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U51523301,"체육(댄스스포츠)
(Physical Education (Dance Sports))","최나영
(Choi nayoung)",생활과스포츠,,1,"화 7 8 (-)
(Tue 7 8 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",Y21158201,"체육(동계스포츠)
(Winter sports(Ski, Snow board))","이명철
(Lee Myeong Cheol)",생활과스포츠,,1,"목 5 6 (-)
(Thu 5 6 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",Y21158202,"체육(동계스포츠)
(Winter sports(Ski, Snow board))","강창균
(Kang, Chang Kyun)",생활과스포츠,,1,"금 1 2 (-)
(Fri 1 2 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",Y21158203,"체육(동계스포츠)
(Winter sports(Ski, Snow board))","최미자
(Choi Mi-Ja)",생활과스포츠,,1,"금 3 4 (-)
(Fri 3 4 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U76314301,"체육(레크리에이션)
(Physical Education (Recreation))","한미경
(Han, Mi Kyung)",생활과스포츠,,1,"수 5 6 (-)
(Wed 5 6 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U76314302,"체육(레크리에이션)
(Physical Education (Recreation))","한미경
(Han, Mi Kyung)",생활과스포츠,,1,"수 7 8 (-)
(Wed 7 8 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U71859201,"체육(스킨스쿠버)
(Physical Education(Skin Scuba))","노재헌
(Roh, Jae-Hun)",생활과스포츠,,1,"수 1 2 (-)
(Wed 1 2 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U76318101,"체육(승마)
(Physical Education (Horse Riding))","김민정
(Kim, Min Jeong)",생활과스포츠,,1,"월 5 6 (-)
(Mon 5 6 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U76318102,"체육(승마)
(Physical Education (Horse Riding))","강도한
(Kang Do Han)",생활과스포츠,,1,"월 7 8 (-)
(Mon 7 8 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U51512101,"체육(야영생활과리더쉽)
(Physical Education (Outdoor Activity and Leadership))","최미자
(Choi Mi-Ja)",생활과스포츠,,1,"목 1 2 (-)
(Thu 1 2 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U51512102,"체육(야영생활과리더쉽)
(Physical Education (Outdoor Activity and Leadership))","원유미
(Won. Yu-Mi)",생활과스포츠,,1,"목 5 6 (-)
(Thu 5 6 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U51512103,"체육(야영생활과리더쉽)
(Physical Education (Outdoor Activity and Leadership))","민성희
(MIN SEUNG HI)",생활과스포츠,,1,"목 3 4 (-)
(Thu 3 4 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",Y21157201,"체육(여성호신술)
(Female Self defence)","박효주
(Park Hyo Joo)",생활과스포츠,,1,"월 7 8 (-)
(Mon 7 8 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U76106101,"체육(요가)
(Physical Education (Yoga))","진지형
(-)",생활과스포츠,,1,"목 5 6 (-)
(Thu 5 6 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U76106102,"체육(요가)
(Physical Education (Yoga))","진지형
(-)",생활과스포츠,,1,"목 3 4 (-)
(Thu 3 4 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U76106103,"체육(요가)
(Physical Education (Yoga))","최연아
(Choi, Yeon A)",생활과스포츠,,1,"금 3 4 (-)
(Fri 3 4 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U71861101,"체육(운동과건강)
(Fitness&Health)","김태영
(Kim, Tae-Young)",생활과스포츠,,2,()
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U71860201,"체육(윈드서핑)
(Physical Education(Wind Surfing))","이재문
(Lee Jae Moon)",생활과스포츠,,1,"수 7 8 (-)
(Wed 7 8 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U76321101,"체육(축구)
(Physical Education (Soccer))","황의룡
(Hwang, Eui-Ryong)",생활과스포츠,,1,"수 7 8 (-)
(Wed 7 8 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U76117301,"체육(탁구)
(Physical Education (Table Tennis))","강창균
(Kang, Chang Kyun)",생활과스포츠,,1,"수 1 2 (-)
(Wed 1 2 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U76124201,"체육(태권도)
(Physical Education (Taekwondo))","문대선
(Moon,Daesoun)",생활과스포츠,,1,"월 9 10 (-)
(Mon 9 10 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U72242301,"체육(필라테스)
(Physical Education (Pilates))","최연아
(Choi, Yeon A)",생활과스포츠,,1,"금 5 6 (-)
(Fri 5 6 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U71857101,"체육(휘트니스)
(Physical Education(Fitness))","원유미
(Won. Yu-Mi)",생활과스포츠,,1,"목 7 8 (-)
(Thu 7 8 (-))"
Practical foreign language/Liberal arts,"                                 생활과스포츠(서울) 
                            ",U51519201,"현대인의정신건강
(Contemporary Mental Hygiene)","홍선임
(Hong Sun Im)",생활과스포츠,,2,"화 1 2 (-)
(Tue 1 2 (-))"
Practical foreign language/Liberal arts,"                                 공동교양(한예종)(서울) 
                            ",LA0095001,"과학예술문화의만남
(Science, Arts and Culture)",(-),공동교양(한예종),,2,"금 5 6 (-)
(Fri 5 6 (-))"
Practical foreign language/Liberal arts,"                                 공동교양(한예종)(서울) 
                            ",LA4140001,"단편영화산책
(Introduction to Short films)",(-),공동교양(한예종),,2,"화 3 4 (-)
(Tue 3 4 (-))"
Practical foreign language/Liberal arts,"                                 공동교양(한예종)(서울) 
                            ",LA0412001,"대중문화읽기
(Reading Mass Culture)",(-),공동교양(한예종),,2,"수 3 4 (-)
(Wed 3 4 (-))"
Practical foreign language/Liberal arts,"                                 공동교양(한예종)(서울) 
                            ",LA0231001,"몸과욕망의사회학
(Body and the Sociology of Desire)",(-),공동교양(한예종),,2,"화 5 6 (-)
(Tue 5 6 (-))"
Practical foreign language/Liberal arts,"                                 공동교양(한예종)(서울) 
                            ",LA0359001,"몸짓의탐구와훈련
(Gesture Research and Training)",(-),공동교양(한예종),,2,"금 1 2 (-)
(Fri 1 2 (-))"
Practical foreign language/Liberal arts,"                                 공동교양(한예종)(서울) 
                            ",LA0110001,"뮤지킹:21세기음악과사운드를통한음악하기
(Musicking:21C's Music and Sound)",(-),공동교양(한예종),,2,"목 3 4 (-)
(Thu 3 4 (-))"
Practical foreign language/Liberal arts,"                                 공동교양(한예종)(서울) 
                            ",LA0105001,"사진과영상
(Photography and Video)",(-),공동교양(한예종),,2,"화 5 6 (-)
(Tue 5 6 (-))"
Practical foreign language/Liberal arts,"                                 공동교양(한예종)(서울) 
                            ",LA0114001,"예술과권력:충돌,혹은타협의역사
(Art and Power: History of their Conflict or Compromise)",(-),공동교양(한예종),,2,"화 3 4 (-)
(Tue 3 4 (-))"
Practical foreign language/Liberal arts,"                                 공동교양(한예종)(서울) 
                            ",LA0116101,"예술과정신분석
(Art in Psychoanalysis, Psychoanalysis in Art)",(-),공동교양(한예종),,2,"목 1 2 (-)
(Thu 1 2 (-))"
Practical foreign language/Liberal arts,"                                 공동교양(한예종)(서울) 
                            ",LA0360001,"예술과정치
(Arts and Politices)",(-),공동교양(한예종),,2,"금 5 6 (-)
(Fri 5 6 (-))"
Practical foreign language/Liberal arts,"                                 공동교양(한예종)(서울) 
                            ",LA0035001,"음악의이해
(Understanding Music)",(-),공동교양(한예종),,2,"수 7 8 (-)
(Wed 7 8 (-))"
